,Genre,Language,Nudity,Rating,Sex,Title,Violence
420,Science Fiction,Light,Light,PG-13,None,Ghost In The Shell (2017),Medium
421,Drama,Light,None,PG-13,Light,Victor,Medium
422,Drama,None,None,PG,None,Slamma Jamma,Light
423,Drama,Heavy,Heavy,R,Light,Cezanne Et Moi,None
424,Animated,None,None,PG,Light,Beauty And The Beast (2017),Light
425,Horror,Heavy,None,R,None,Life,Heavy
426,Comedy,Heavy,Heavy,R,Heavy,Chips,Heavy
427,Comedy,Heavy,None,R,Medium,Wilson,Light
428,Drama,Light,None,PG,None,The Case For Christ,Light
429,Science Fiction,Medium,Light,PG-13,Light,Power Rangers,Medium
430,Drama,None,None,Not Rated,None,A Letter To Dad,Light
431,Comedy,None,None,Not Rated,None,The Gospel Blimp,Light
432,Drama,Light,Heavy,R,Heavy,Song To Song,Light
433,Documentary,Light,Medium,PG-13,None,I Am Not Your Negro,Light
434,Drama,None,Light,PG-13,None,Frantz,Medium
435,Drama,None,Medium,PG-13,Medium,The Zookeeper’S Wife,Heavy
436,Comedy,Heavy,Medium,R,Medium,T2 Trainspotting,Medium
437,Thriller,Heavy,None,R,Light,The Belko Experiment,Heavy
438,Drama,Medium,Light,PG-13,Medium,The Sense Of An Ending,Light
439,Science Fiction,Medium,Light,PG-13,None,Kong: Skull Island,Medium
440,Historical Drama,None,Medium,R,Light,Bitter Harvest,Medium
441,Documentary,Heavy,None,R,None,My Scientology Movie,Medium
442,Comedy,Heavy,Light,PG-13,Medium,Table 19,Light
443,Drama,Heavy,Light,PG-13,Light,Before I Fall,Medium
444,Comedy,Heavy,None,R,Light,The Last Word,Light
445,Romantic Comedy,Medium,Light,PG-13,Light,Everybody Loves Somebody (2017),None
446,Drama,None,None,Not Yet Rated,None,The Shack,Medium
447,Thriller,Medium,Medium,PG-13,Light,Collide,Heavy
448,Comedy,None,None,Not Rated,None,Heaven Bound,Light
449,Drama,None,Light,G,None,Meet John Doe,Light
450,Drama,None,None,Not Rated,None,The Reconciler,Light
451,Romantic Comedy,Light,None,Not Rated,Light,My Mother’S Future Husband,None
452,Drama,None,None,G,None,Second Chances (1998),Light
453,Romance,Heavy,Medium,R,Heavy,Fifty Shades Darker,Medium
454,Horror,Heavy,None,PG-13,Light,Get Out,Heavy
455,Biblical Drama,None,Light,Not Rated,None,The Gospel According To Matthew,Medium
456,Science Fiction,Heavy,Medium,R,None,Logan,Heavy
457,Drama,Light,None,PG-13,Light,A United Kingdom,Light
458,Comedy,Heavy,Medium,R,Medium,Fist Fight,Medium
459,Science Fiction,Light,None,PG-13,None,The Great Wall,Medium
460,Drama,None,None,Not Rated,None,A Cross To Bear,Light
461,Animated,None,Light,PG,None,The Lego Batman Movie,Light
462,Action Adventure,Light,None,PG-13,None,Rumors Of Wars,Medium
463,Thriller,Medium,Medium,R,None,John Wick: Chapter Two,Heavy
464,,Light,Light,PG-13,Light,Rings,Heavy
465,Comedy,Medium,Medium,PG-13,Light,Un Padre No Tan Padre,Light
466,Science Fiction,Medium,None,PG-13,Light,The Space Between Us,Light
467,Comedy,Heavy,None,R,Medium,The Comedian,Light
468,Science Fiction,Light,None,R,None,Resident Evil: The Final Chapter,Heavy
469,Drama,None,None,Not Rated,Light,94 Feet,Light
470,Drama,None,None,PG,None,Wish For Christmas,None
471,Spy Movie,Heavy,Light,PG-13,Light,Xxx: Return Of Xander Cage,Heavy
472,Animated,None,Light,PG,None,The Red Turtle,Light
473,Drama,None,Light,PG,Light,A Dog’S Purpose,Medium
474,Thriller,Light,Light,R,Light,Split,Medium
475,Thriller,Heavy,Light,R,None,Sleepless,Heavy
476,Thriller,Heavy,None,Not Rated,Light,Burn Country,Medium
477,Horror,Heavy,Light,PG-13,Light,The Bye Bye Man,Heavy
478,Drama,Light,None,R,None,Complete Unknown,Light
479,Comedy,Heavy,Light,R,Medium,Don’T Think Twice,Light
480,Horror,None,Medium,R,Medium,The Eyes Of My Mother,Heavy
481,Drama,Light,None,PG,Light,Our Little Sister,Light
482,Drama,Light,Light,Not Rated,Light,The Fits,Light
483,Comedy,Light,None,PG-13,Light,The Meddler,Light
484,Drama,Light,Medium,R,Light,Certain Women,Light
485,Thriller,Medium,Heavy,"June 24, 2016",Heavy,The Neon Demon,Heavy
486,Science Fiction,Medium,Light,R,Medium,Underworld:  Blood Wars,Heavy
487,Comedy,None,Light,PG,None,The Resurrection Of Gavin Stone,Light
488,Animated,Light,Light,R,Medium,Batman:  The Killing Joke,Heavy
489,Thriller,Light,None,Not Rated,None,Operation Chromite,Heavy
490,Thriller,None,None,PG-13,None,Ip Man 3,None
491,Comedy,None,None,TV-G,None,Operation Christmas,Light
492,Drama,Heavy,Medium,R,Heavy,American Honey,Medium
493,Drama,Medium,Medium,R,Medium,20Th Century Women,Medium
494,Drama,None,None,Not Rated,None,Neerja,Heavy
495,Comedy,Heavy,None,PG-13,Light,A Man Called Ove,Medium
496,Science Fiction,Light,None,Not Rated,None,Shin Godzilla,Medium
497,Documentary,Light,None,PG-13,None,The Music Of Strangers,Light
498,Comedy,Medium,Heavy,R,Medium,Toni Erdmann,Light
499,Science Fiction,Light,None,PG,None,Monster Trucks,Light
500,Drama,None,None,** TELEVISION GUIDE **,None,The Bridge Part 2,Light
501,Comedy,Medium,Light,R,None,Paterson,Light
502,Drama,Light,Medium,R,Medium,Julieta,Light
503,Action Adventure,Light,Light,PG-13,None,Assassin’S Creed,Medium
504,Comedy,Heavy,Medium,R,Heavy,Why Him?,None
505,Romance,Medium,Light,PG-13,Light,The Bounce Back,Light
506,Science Fiction,Light,Medium,PG-13,Medium,Passengers,Medium
507,Comedy,Medium,Medium,R,Medium,The Mermaid,Heavy
508,Historical Drama,None,Light,R,None,Silence,Heavy
509,Drama,None,None,TV-PG,None,A Time To Dance,None
510,Drama,Light,None,PG-13,Light,The Salesman (2017),Light
511,Drama,Medium,Medium,R,Medium,Neruda,Light
512,Science Fiction,None,None,PG-13,None,Rogue One: A Star Wars Story,Medium
513,Drama,Heavy,Light,PG-13,Medium,Fences,Medium
514,Drama,Medium,None,PG,None,Hidden Figures,None
515,Gangster Movie,Heavy,Medium,R,Medium,Live By Night,Heavy
516,Comedy,Heavy,Heavy,R,Heavy,Office Christmas Party,Medium
517,Fantasy,Light,None,PG-13,None,A Monster Calls,Light
518,Drama,Light,None,PG-13,Light,The Founder,None
519,Drama,Medium,None,PG-13,Light,Collateral Beauty,None
520,Drama,Heavy,Light,R,Light,Patriots Day,Heavy
521,Horror,Medium,None,PG-13,Light,Incarnate,Medium
522,Animated,Light,None,PG,Light,Long Way North,Light
523,Drama,None,None,PG,None,Believe (2016),Light
524,Drama,Heavy,Light,R,Light,Miss Sloane,Light
525,Comedy,Heavy,Heavy,R,Heavy,Bad Santa 2,Medium
526,Drama,None,Light,PG-13,Light,Lion,Light
527,Drama,Heavy,Heavy,R,Medium,Nocturnal Animals,Heavy
528,Drama,Heavy,None,PG-13,Medium,Rules Don’T Apply,Light
529,Spy Movie,Heavy,Medium,R,Medium,Allied,Medium
530,Drama,Heavy,Light,R,Medium,Gold,Medium
531,Animated,None,None,PG,None,Sing,Light
532,Drama,Heavy,Light,R,Medium,Manchester By The Sea,Light
533,Drama,Heavy,Medium,R,Medium,Billy Lynn’S Long Halftime Walk,Heavy
534,Science Fiction,Light,None,R,None,Train To Busan,Heavy
535,Drama,Light,None,PG-13,Light,Things To Come (2016),None
536,Animated,None,Light,PG,None,Moana,Light
537,Fantasy,None,None,PG-13,None,Fantastic Beasts And Where To Find Them,Medium
538,Drama,Heavy,Heavy,R,Medium,Bleed For This,Medium
539,Comedy,Heavy,None,R,Medium,The Edge Of Seventeen,Light
540,Drama,None,None,Not Rated,None,Until Forever,Light
541,Drama,Light,None,PG,None,Po,Light
542,Musical,Medium,Light,PG-13,Light,La La Land,None
543,Documentary,Light,Light,PG,None,Dark Horse (2016),Light
544,Drama,Heavy,None,R,Medium,Moonlight (2016),Medium
545,Horror,Medium,Medium,PG-13,Light,Shut In,Medium
546,Thriller,Medium,Heavy,R,Heavy,Elle,Heavy
547,Comedy,Heavy,Light,PG-13,Light,Almost Christmas,Light
548,"Horror, Thriller",Medium,Medium,R,Light,The Disappointments Room,Heavy
549,Documentary,None,None,Not Rated,None,Back To Eden,None
550,Drama,Light,None,R,None,Jackie,Heavy
551,Drama,Heavy,Heavy,Not Rated,Heavy,The Handmaiden,Heavy
552,Drama,Heavy,Medium,R,Light,American Pastoral,Medium
553,Western,Medium,Light,R,Light,In A Valley Of Violence,Heavy
554,Comedy,Medium,None,PG-13,Light,El Jeremías,Light
555,Thriller,Medium,Medium,R,Heavy,The Whole Truth,Medium
556,Drama,None,None,PG-13,Light,Loving,Light
557,Drama,Heavy,None,R,Light,Desierto,Heavy
558,Animated,None,None,PG,None,Trolls,Light
559,Documentary,Medium,Medium,R,Medium,Gimme Danger,Medium
560,Thriller,Light,None,PG-13,Medium,Inferno,Medium
561,Drama,Light,Light,Not Rated,Light,The Perfect Wave,Light
562,Fantasy,Light,None,PG-13,None,Doctor Strange,Heavy
563,"Family, Thriller, Mystery",Light,None,Not Rated,None,Unlimited,Light
564,"Horror, Thriller",Light,None,PG-13,None,Ouija: Origin Of Evil,Heavy
565,Thriller,Heavy,Light,PG-13,Light,Jack Reacher: Never Go Back,Heavy
566,Action Comedy,Medium,None,PG-13,Medium,Keeping Up With The Joneses,Medium
567,Comedy,Heavy,Light,PG-13,Light,Boo! A Madea Halloween,Light
568,Science Fiction,Light,None,PG-13,None,Arrival,Light
569,Science Fiction,Light,Light,PG-13,None,Max Steel,Light
570,Thriller,Heavy,Light,R,None,The Accountant,Heavy
571,Drama,None,None,PG-13,Light,Priceless,Medium
572,Drama,Heavy,Medium,R,Heavy,Goat,Medium
573,Comedy,Heavy,None,R,Medium,Kevin Hart:  What Now?,Medium
574,Comedy,Light,None,PG,Light,Middle School:  The Worst Years Of My Life,Light
575,Drama,None,None,PG-13,None,Voiceless,Medium
576,Thriller,Heavy,Medium,R,Medium,The Girl On The Train,Heavy
577,Drama,Medium,Medium,Not Rated,Medium,Autumn Lights,Light
578,Drama,None,None,PG,None,Miracle Maker:  A Christmas Tale,Light
579,Historical Drama,Light,Medium,R,Light,The Birth Of A Nation (2016),Heavy
580,Documentary,Light,Light,Not Rated,Light,The Beatles:  Eight Days A Week – The Touring Years,Light
581,Drama,Light,Light,PG,None,New Life,Light
582,Documentary,None,Light,G,None,Voyage Of Time:  The Imax Experience,Light
583,Documentary,None,None,G,None,The Eagle Huntress,Medium
584,Drama,Light,None,PG-13,None,Denial,Light
585,Comedy,Medium,None,PG-13,None,Masterminds,Medium
586,Fantasy,Light,None,PG-13,None,Miss Peregrine’S Home For Peculiar Children,Medium
587,Documentary,None,None,Not Rated,Light,Surrender,Medium
588,Drama,Heavy,Light,PG-13,Light,Deepwater Horizon,Medium
589,Documentary,None,None,Not Rated,Light,The Lovers And The Despot,Light
590,Drama,None,None,Not Rated,Light,I’M Not Ashamed,Medium
591,War Movie,Medium,Light,R,Light,Hacksaw Ridge,Heavy
592,Drama,Light,Light,R,Medium,The Dressmaker,Heavy
593,Comedy,None,Light,G,None,Jack And The Beanstalk,Light
594,Comedy,None,None,PG,None,Derby Dogs,Light
595,Documentary,None,None,Not Rated,None,To Joey With Love,None
596,Horror,Heavy,None,R,None,Blair Witch,Heavy
597,Drama,Heavy,None,PG-13,Light,Mr. Church,Light
598,Drama,Light,Light,PG,Light,Queen Of Katwe,Light
599,Romantic Comedy,Medium,Medium,R,Medium,Bridget Jones’S Baby,Light
600,Thriller,Heavy,Medium,R,Medium,Snowden,Light
601,Drama,Light,None,PG,None,The Great Gilly Hopkins,Light
602,Drama,Light,None,R,None,Complete Unknown,Light
603,Comedy,Heavy,Light,PG-13,Light,The Hollars,Light
604,Thriller,Heavy,Medium,PG-13,Medium,When The Bough Breaks,Medium
605,Animated,None,None,PG,None,The Wild Life,Medium
606,Animated,None,Light,PG,None,Storks,Light
607,Comedy,Heavy,Medium,PG-13,Medium,No Manches Frida,Light
608,Drama,Medium,Light,PG-13,None,Sully,Light
609,Comedy,Heavy,Light,PG-13,Light,Yoga Hosers,Heavy
610,Drama,Light,None,Not Rated,Light,Max Rose,None
611,Thriller,None,None,PG-13,None,Vanished:  Left Behind – Next Generation,Medium
612,Western,Heavy,None,PG-13,Light,The Magnificent Seven,Heavy
613,Thriller,Heavy,None,R,None,Imperium,Medium
614,Science Fiction,Medium,None,R,Light,Morgan,Heavy
615,Thriller,Medium,Light,R,Light,Mechanic: Resurrection,Heavy
616,Drama,Heavy,Medium,R,Medium,Hands Of Stone,Medium
617,Documentary,Light,None,PG-13,None,"Lo And Behold, Reveries Of The Connected World",Light
618,Drama,None,None,PG-13,None,The Fight Within,Medium
619,Drama,Light,Light,PG-13,Medium,The Light Between Oceans,Light
620,Drama,Heavy,None,R,Medium,Morris From America,Light
621,Romance,Light,None,PG-13,None,Southside With You,Light
622,Documentary,None,None,PG,None,Hillsong: Let Hope Rise,None
623,,None,Light,,Light,A Tale Of Love And Darkness,Medium
624,Comedy,Heavy,Light,R,Medium,Don’T Think Twice,Light
625,Comedy,Heavy,Light,R,Light,War Dogs,Medium
626,Romantic Comedy,Light,Light,Not Rated,Light,In-Lawfully Yours,Light
627,Thriller,Heavy,Light,R,Light,Blood Father,Medium
628,Animated,None,None,PG,None,Kubo And The Two Strings,Medium
629,Historical Epic,Light,Light,PG-13,Light,Ben-Hur (2016),Medium
630,Comedy,Medium,Medium,PG-13,Medium,Florence Foster Jenkins,Light
631,War Drama,Light,None,R,Light,Anthropoid,Heavy
632,Drama,Light,Light,PG,None,Greater,Light
633,Drama,Heavy,Light,R,Medium,Hell Or High Water,Medium
634,Animated,Heavy,None,R,Heavy,Sausage Party,Medium
635,Fantasy,Light,None,PG,Light,Pete’S Dragon,Light
636,Comedy,Light,Light,PG,None,Nine Lives,Light
637,Drama,None,None,PG-13,Light,The Innocents (2016),Light
638,Drama,Light,Light,Not Rated,Light,Five Nights In Maine,Light
639,Science Fiction,Heavy,Light,PG-13,None,Suicide Squad,Heavy
640,Drama,Medium,None,R,Light,Indignation,Medium
641,Documentary,None,None,Not Rated,None,The Insanity Of God,Medium
642,Documentary,Heavy,Medium,R,None,Gleason,Light
643,Thriller,Medium,Medium,PG-13,Light,Nerve,Medium
644,Comedy,Heavy,Heavy,R,Medium,Bad Moms,Light
645,Spy Movie,Medium,None,PG-13,None,Jason Bourne,Heavy
646,Documentary,Medium,Medium,R,Medium,Tickled,Light
647,Animated,None,None,PG,None,The Little Prince (2016),Light
648,Comedy,Heavy,Medium,R,Medium,Absolutely Fabulous:  The Movie,Light
649,Animated,None,None,PG,None,Ice Age: Collision Course,Light
650,Science Fiction,Heavy,None,PG-13,Light,Star Trek Beyond,Medium
651,Horror,Light,Light,PG-13,Light,Lights Out,Medium
652,Documentary,None,None,PG-13,Light,Hillary’S America:  The Secret History Of The Democratic Party,Medium
653,Comedy,Heavy,None,PG-13,Light,Ghostbusters (2016),Medium
654,Thriller,Heavy,Light,R,Medium,The Infiltrator,Heavy
655,Drama,Heavy,None,R,Light,Equity,None
656,Comedy,Medium,Light,Not Rated,Light,Dough,Light
657,Horror,Medium,Light,PG-13,Light,The Darkness,Medium
658,Drama,Heavy,Heavy,R,Medium,Captain Fantastic,Heavy
659,Drama,Light,None,PG,None,The Dog Lover,Light
660,Comedy,Heavy,Heavy,R,Heavy,Mike And Dave Need Wedding Dates,Medium
661,Comedy,Heavy,Light,R,Medium,Swiss Army Man,Medium
662,Drama,Heavy,None,PG-13,Light,Genius,Light
663,Animated,None,None,PG,None,The Secret Life Of Pets,Light
664,Action Adventure,Light,Light,PG-13,Light,The Legend Of Tarzan,Medium
665,Fantasy,None,None,PG,None,The Bfg,Light
666,Thriller,Heavy,Light,R,Light,The Purge:  Election Year,Heavy
667,Spy Movie,Heavy,Heavy,R,Medium,Our Kind Of Traitor,Medium
668,Drama,None,None,Not Rated,None,Full Of Grace,None
669,Comedy,Medium,None,R,Light,Wiener-Dog,Heavy
670,Drama,Light,None,PG-13,None,Extremely Loud And Incredibly Close,Light
671,Science Fiction,Heavy,Light,PG-13,Light,Independence Day: Resurgence,Medium
672,Thriller,Light,Light,PG-13,None,The Shallows,Heavy
673,Documentary,Medium,Medium,R,Medium,Eat That Question:  Frank Zappa In His Own Words,None
674,Drama,Heavy,Heavy,R,Medium,Papa:  Hemingway In Cuba,Heavy
675,Documentary,Medium,Medium,R,Light,Weiner,None
676,Action Adventure,Heavy,None,PG-13,Light,Hunt For The Wilderpeople,Heavy
677,Comedy,Heavy,Light,PG-13,None,Central Intelligence,Medium
678,Drama,Heavy,Light,Not Rated,Light,The Phenom,Light
679,Biblical Drama,None,Light,Not Rated,None,Noah The Musical,Light
680,Documentary,Light,Heavy,R,Medium,De Palma,Heavy
681,Animated,None,None,PG,None,Finding Dory,Light
682,Thriller,Medium,None,PG-13,Light,Now You See Me 2,Medium
683,Drama,Medium,Heavy,Not Rated,Medium,Diary Of A Chambermaid,Light
684,Horror,Light,None,R,None,The Conjuring 2,Medium
685,Fantasy,None,Light,PG-13,Light,Warcraft,Medium
686,Comedy,Heavy,Heavy,R,Medium,Popstar:  Never Stop Never Stopping,Medium
687,Drama,Medium,Light,PG-13,Light,Me Before You,Light
688,Action Adventure,Medium,None,PG-13,None,Teenage Mutant Ninja Turtles:  Out Of The Shadows,Medium
689,Drama,None,Light,Not Rated,Light,One Hit From Home,Light
690,Comedy,Light,Light,TV-PG,Light,Pee Wee’S Big Holiday,Light
691,Drama,Light,None,PG,Light,Our Little Sister,Light
692,Documentary,None,None,Not Rated,None,Tim Tebow:  On A Mission,Light
693,Biblical Drama,None,Light,Not Rated,Medium,Samson And Delilah (1996),Medium
694,Fantasy,None,None,PG,None,Alice Through The Looking Glass,Light
695,Science Fiction,Light,Light,PG-13,None,X-Men:  Apocalypse,Heavy
696,Biblical Historical Epic,None,Medium,,Light,Jesus (1999),Medium
697,Documentary,Light,None,Not Rated,None,Vaxxed:  From Coverup To Conspiracy,None
698,Comedy,Heavy,Heavy,R,Medium,Neighbors 2:  Sorority Rising,Medium
699,Thriller,Heavy,Heavy,R,Medium,The Nice Guys,Heavy
700,Romantic Comedy,Medium,Medium,R,Heavy,Maggie’S Plan,None
701,Drama,None,Light,PG-13,None,The Man Who Knew Infinity,Light
702,Biblical Drama,None,None,** CHRISTIAN DVD GUIDE **,Light,Esther,Light
703,Animated,Light,None,PG,Light,The Angry Birds Movie,Medium
704,Comedy,Heavy,Medium,R,Heavy,The Lobster,Heavy
705,Thriller,Heavy,Light,R,Medium,Money Monster,Medium
706,Comedy,Light,None,PG,Light,Love & Friendship,None
707,Comedy,Medium,None,R,Light,The Family Fang,Medium
708,Animated,Light,None,PG,None,Bling,Medium
709,Drama,Heavy,Heavy,R,Heavy,A Bigger Splash,Medium
710,"Action, Comedy",Heavy,Light,R,Medium,Compadres,Heavy
711,Science Fiction,Heavy,None,PG-13,None,Captain America:  Civil War,Medium
712,Biblical Drama,None,Medium,Not Rated,Medium,Solomon,Medium
713,Drama,Light,Medium,PG-13,Light,Last Days In The Desert,Light
714,Science Fiction,Medium,Heavy,R,Heavy,High-Rise,Heavy
715,Comedy,Heavy,Medium,R,Light,Keanu,Heavy
716,Comedy,Medium,None,PG-13,Light,Mother’S Day,Light
717,Biblical Drama,None,Light,** DVD GUIDE **,None,Moses,Medium
718,Drama,Medium,Medium,Not Rated,Light,Nina,Medium
719,Documentary,Light,None,R,None,City Of Gold,None
720,Comedy,Heavy,None,R,Light,Mr. Right,Heavy
721,Animated,None,None,PG,None,Ratchet & Clank,Light
722,Biblical Drama,Light,Light,** DVD GUIDE **,Light,Joseph,Medium
723,Drama,Light,Light,Not Rated,Light,The Vessel,Light
724,Musical,Medium,None,PG-13,Light,Sing Street,Light
725,Fantasy,Light,Medium,PG-13,Medium,The Huntsman:  Winter’S War,Medium
726,Comedy,Heavy,None,R,None,Elvis & Nixon,Light
727,Comedy,Medium,Medium,R,Medium,A Hologram For The King,Light
728,Biblical Drama,Light,Light,** CHRISTIAN DVD GUIDE **,Light,Jacob,Light
729,Biblical Drama,None,Light,Not Rated,Light,Abraham,Medium
730,Biblical Epic,None,None,Not Rated,None,Genesis:  Creation And The Flood,Light
731,Comedy,Heavy,None,PG-13,Light,Barbershop:  The Next Cut,Light
732,Comedy,None,Light,Not Rated,None,Love Different,Light
733,Spy Movie,Heavy,None,R,Light,Criminal (2016),Heavy
734,Action Adventure,None,Light,PG,None,The Jungle Book (2016),Medium
735,Science Fiction,Heavy,Medium,R,Medium,Hardcore Henry,Heavy
736,Comedy,Heavy,None,R,Light,The Boss,Medium
737,Romance,Light,Light,PG,Light,High Strung,Light
738,Historical Drama,None,None,Not Rated,None,Jeremiah,Medium
739,Comedy,Light,None,PG,None,Rescue Dogs,Light
740,Horror,Heavy,None,R,None,Green Room,Heavy
741,Comedy,Heavy,Light,R,Light,Meet The Blacks,Heavy
742,Comedy,Heavy,Medium,R,Heavy,Everybody Wants Some!!,Light
743,Documentary,None,None,PG-13,Light,The Abolitionists,Light
744,Comedy,Light,None,PG-13,Light,The Meddler,Light
745,Drama,None,None,Not Rated,None,I Am Potential,None
746,Drama,None,None,PG,None,God’S Not Dead 2,Light
747,Drama,Heavy,Medium,R,Heavy,Viva,Light
748,Drama,Heavy,Medium,R,Medium,Miles Ahead,Medium
749,Science Fiction,Medium,Medium,PG-13,Light,Batman V Superman:  Dawn Of Justice,Heavy
750,Romantic Comedy,Light,Light,PG-13,Light,My Big Fat Greek Wedding 2,None
751,Live Musical Event,None,None,TV-PG,None,The Passion:  New Orleans,Light
752,Drama,Heavy,None,PG-13,None,The Confirmation,Medium
753,Comedy,Heavy,None,R,Light,Demolition,Light
754,Historical Biography,None,None,Not Rated,None,St. Patrick:  The Irish Legend,Light
755,Science Fiction,Light,None,PG-13,None,Midnight Special,Medium
756,Science Fiction,Medium,Light,PG-13,None,The Divergent Series:  Allegiant,Light
757,Comedy,Heavy,Medium,R,Heavy,Creative Control,Light
758,Romance,Heavy,Medium,R,Medium,The Perfect Match,Light
759,Musical,None,None,Not Rated,None,Easter Mysteries,Light
760,Drama,None,Light,PG,None,Miracles From Heaven,Light
761,Science Fiction,Light,None,PG-13,Light,10 Cloverfield Lane,Medium
762,Drama,Medium,Medium,R,Medium,Knight Of Cups,Medium
763,Drama,None,Medium,R,Light,I Saw The Light,Light
764,Comedy,Heavy,None,PG-13,Light,Lazer Team,Medium
765,Horror,None,None,R,Light,The Other Side Of The Door,Heavy
766,Historical Drama,None,Light,PG-13,None,The Young Messiah,Light
